id,last,first,bat,throw,team,g,g_p,g_sp,g_rp,g_c,g_1b,g_2b,g_3b,g_ss,g_lf,g_cf,g_rf,g_of,g_dh,g_ph,g_pr,first_g,last_g,season
navaj001,Navarro,Jaime,R,R,MIL,32,32,22,10,0,0,0,0,0,0,0,0,0,0,0,0,19900413,19900929,1990
obric001,O'Brien,Charlie,R,R,MIL,46,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,19900414,19900829,1990
parkd001,Parker,Dave,L,R,MIL,157,0,0,0,0,3,0,0,0,0,0,0,0,153,1,0,19900409,19901001,1990
plesd001,Plesac,Dan,L,L,MIL,66,66,0,66,0,0,0,0,0,0,0,0,0,0,0,0,19900410,19901002,1990
polig001,Polidor,Gus,R,R,MIL,18,0,0,0,0,0,2,14,2,0,0,0,0,0,0,0,19900413,19900524,1990
powed001,Powell,Dennis,R,L,MIL,9,9,7,2,0,0,0,0,0,0,0,0,0,0,0,0,19900615,19900818,1990
robir001,Robinson,Ron,R,R,MIL,22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,19900612,19901001,1990
sebrb001,Sebra,Bob,R,R,MIL,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,19900612,19900630,1990
shefg001,Sheffield,Gary,R,R,MIL,125,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,19900409,19900912,1990
spieb001,Spiers,Bill,L,R,MIL,112,0,0,0,0,0,0,0,111,0,0,0,0,0,2,1,19900517,19901003,1990
surhb001,Surhoff,B.J.,L,R,MIL,135,0,0,0,125,0,0,11,0,0,0,0,0,0,8,1,19900409,19901003,1990
sveud001,Sveum,Dale,B,R,MIL,48,0,0,0,0,5,16,22,5,0,0,0,0,0,6,2,19900410,19901003,1990
vaugg001,Vaughn,Greg,R,R,MIL,120,0,0,0,0,0,0,0,0,106,0,0,106,8,8,4,19900410,19901003,1990
verer001,Veres,Randy,R,R,MIL,26,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0,19900607,19900909,1990
wegmb001,Wegman,Bill,R,R,MIL,8,8,5,3,0,0,0,0,0,0,0,0,0,0,0,0,19900429,19900602,1990
younr001,Yount,Robin,R,R,MIL,158,0,0,0,0,0,0,0,0,0,157,0,157,1,0,0,19900409,19901003,1990
augud001,August,Don,R,R,MIL,28,28,23,5,0,0,0,0,0,0,0,0,0,0,0,0,19910414,19911001,1991
austj001,Austin,Jim,R,R,MIL,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,19910704,19910719,1991
bichd001,Bichette,Dante,R,R,MIL,134,0,0,0,0,0,0,1,0,0,7,121,127,0,14,2,19910408,19911006,1991
bosic001,Bosio,Chris,R,R,MIL,32,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,19910410,19911002,1991
brocg001,Brock,Greg,L,R,MIL,31,0,0,0,0,25,0,0,0,0,0,0,0,0,6,2,19910408,19910628,1991
browk003,Brown,Kevin,L,L,MIL,15,15,10,5,0,0,0,0,0,0,0,0,0,0,0,0,19910413,19910621,1991
canag001,Canale,George,L,R,MIL,21,0,0,0,0,19,0,0,0,0,0,0,0,0,1,4,19910810,19911005,1991
carrm002,Carrillo,Matias,L,L,MIL,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,19910523,19910525,1991
crimc001,Crim,Chuck,R,R,MIL,66,66,0,66,0,0,0,0,0,0,0,0,0,0,0,0,19910408,19911002,1991
dempr001,Dempsey,Rick,R,R,MIL,61,2,0,2,56,1,0,0,0,0,0,0,0,0,5,0,19910411,19911005,1991
eldrc001,Eldred,Cal,R,R,MIL,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,19910924,19911004,1991
gantj001,Gantner,Jim,L,R,MIL,140,0,0,0,0,0,59,90,0,0,0,0,0,0,4,0,19910408,19911006,1991
georc001,George,Chris,R,R,MIL,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19911001,19911005,1991
hamid001,Hamilton,Darryl,L,R,MIL,122,0,0,0,0,0,0,0,0,25,55,47,117,0,3,4,19910408,19911006,1991
henrd002,Henry,Doug,R,R,MIL,32,32,0,32,0,0,0,0,0,0,0,0,0,0,0,0,19910715,19911006,1991
higut001,Higuera,Teddy,B,L,MIL,7,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,19910528,19910629,1991
holmd001,Holmes,Darren,R,R,MIL,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,19910414,19911004,1991
huntj001,Hunter,Jim,R,R,MIL,8,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,19910517,19910806,1991
ignam001,Ignasiak,Mike,B,R,MIL,4,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,19910822,19911005,1991
knudm001,Knudson,Mark,R,R,MIL,12,12,7,5,0,0,0,0,0,0,0,0,0,0,0,0,19910408,19910714,1991
lee-m002,Lee,Mark,L,L,MIL,62,62,0,62,0,0,0,0,0,0,0,0,0,0,0,0,19910408,19911005,1991
machj001,Machado,Julio,R,R,MIL,54,54,0,54,0,0,0,0,0,0,0,0,0,0,0,0,19910411,19911006,1991
maldc001,Maldonado,Candy,R,R,MIL,34,0,0,0,0,0,0,0,0,14,0,12,24,9,5,0,19910408,19910807,1991
mcint001,McIntosh,Tim,R,R,MIL,7,0,0,0,0,1,0,0,0,4,0,0,4,2,1,1,19910921,19911005,1991
molip001,Molitor,Paul,R,R,MIL,158,0,0,0,0,46,0,0,0,0,0,0,0,112,0,0,19910408,19911006,1991
navaj001,Navarro,Jaime,R,R,MIL,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,19910412,19911003,1991
nunee001,Nunez,Ed,R,R,MIL,23,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0,19910408,19910924,1991
olanj001,Olander,Jim,R,R,MIL,12,0,0,0,0,0,0,0,0,2,6,1,9,3,1,4,19910920,19911005,1991
plesd001,Plesac,Dan,L,L,MIL,45,45,10,35,0,0,0,0,0,0,0,0,0,0,0,0,19910408,19911005,1991
randw001,Randolph,Willie,R,R,MIL,124,0,0,0,0,0,121,0,0,0,0,0,0,2,8,1,19910411,19911005,1991
robir001,Robinson,Ron,R,R,MIL,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19910411,19910411,1991
shefg001,Sheffield,Gary,R,R,MIL,50,0,0,0,0,0,0,43,0,0,0,0,0,5,1,1,19910408,19910724,1991
spieb001,Spiers,Bill,L,R,MIL,133,0,0,0,0,0,0,0,128,0,1,0,1,2,1,6,19910408,19911006,1991
stubf001,Stubbs,Franklin,L,L,MIL,103,0,0,0,0,92,0,0,0,4,0,0,4,4,5,1,19910408,19910930,1991
surhb001,Surhoff,B.J.,L,R,MIL,143,0,0,0,127,0,1,5,0,0,1,1,2,6,12,3,19910408,19911006,1991
sveud001,Sveum,Dale,B,R,MIL,90,0,0,0,0,0,2,38,51,0,0,0,0,3,7,1,19910410,19911006,1991
vaugg001,Vaughn,Greg,R,R,MIL,145,0,0,0,0,0,0,0,0,135,0,1,135,10,3,1,19910410,19911006,1991
wegmb001,Wegman,Bill,R,R,MIL,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,19910505,19911006,1991
younr001,Yount,Robin,R,R,MIL,130,0,0,0,0,0,0,0,0,0,117,0,117,13,1,0,19910408,19911006,1991
allaa001,Allanson,Andy,R,R,MIL,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,19920412,19920517,1992
austj001,Austin,Jim,R,R,MIL,47,47,0,47,0,0,0,0,0,0,0,0,0,0,0,0,19920406,19921003,1992
bichd001,Bichette,Dante,R,R,MIL,112,0,0,0,0,0,0,0,0,0,1,101,101,3,11,0,19920408,19921004,1992
boner001,Bones,Ricky,R,R,MIL,31,31,28,3,0,0,0,0,0,0,0,0,0,0,0,0,19920410,19921003,1992
bosic001,Bosio,Chris,R,R,MIL,33,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,19920408,19920930,1992
diaza001,Diaz,Alex,B,R,MIL,22,0,0,0,0,0,0,0,0,2,10,0,11,2,0,15,19920725,19921004,1992
eldrc001,Eldred,Cal,R,R,MIL,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,19920719,19921004,1992
fettm001,Fetters,Mike,R,R,MIL,50,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,19920408,19921003,1992
flets001,Fletcher,Scott,R,R,MIL,123,0,0,0,0,0,106,1,22,0,0,0,0,0,4,0,19920406,19921003,1992
gantj001,Gantner,Jim,L,R,MIL,101,0,0,0,0,2,68,31,0,0,0,0,0,2,7,0,19920406,19921003,1992
hamid001,Hamilton,Darryl,L,R,MIL,128,0,0,0,0,0,0,0,0,30,32,74,124,0,6,2,19920406,19921004,1992
heatn001,Heaton,Neal,L,L,MIL,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19920918,19920918,1992
henrd002,Henry,Doug,R,R,MIL,68,68,0,68,0,0,0,0,0,0,0,0,0,0,0,0,19920409,19921002,1992
holmd001,Holmes,Darren,R,R,MIL,41,41,0,41,0,0,0,0,0,0,0,0,0,0,0,0,19920507,19921002,1992
jahaj001,Jaha,John,R,R,MIL,47,0,0,0,0,38,0,0,0,1,0,0,1,8,3,1,19920709,19921004,1992
listp001,Listach,Pat,B,R,MIL,149,0,0,0,0,0,1,0,148,0,1,0,1,0,1,2,19920408,19921003,1992
mcint001,McIntosh,Tim,R,R,MIL,35,0,0,0,14,7,0,0,0,9,0,1,10,3,2,1,19920412,19921004,1992
molip001,Molitor,Paul,R,R,MIL,158,0,0,0,0,48,0,0,0,0,0,0,0,108,2,0,19920406,19921004,1992
navaj001,Navarro,Jaime,R,R,MIL,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,19920409,19921002,1992
nilsd001,Nilsson,Dave,L,R,MIL,51,0,0,0,46,3,0,0,0,0,0,0,0,2,1,0,19920518,19921004,1992
nunee001,Nunez,Ed,R,R,MIL,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,19920406,19920521,1992
orosj001,Orosco,Jesse,R,L,MIL,59,59,0,59,0,0,0,0,0,0,0,0,0,0,0,0,19920408,19921004,1992
plesd001,Plesac,Dan,L,L,MIL,44,44,4,40,0,0,0,0,0,0,0,0,0,0,0,0,19920410,19921003,1992
robir001,Robinson,Ron,R,R,MIL,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,19920519,19920702,1992
ruffb001,Ruffin,Bruce,B,L,MIL,25,25,6,19,0,0,0,0,0,0,0,0,0,0,0,0,19920408,19920826,1992
seitk001,Seitzer,Kevin,R,R,MIL,148,0,0,0,0,1,2,146,0,0,0,0,0,0,1,0,19920406,19921003,1992
spieb001,Spiers,Bill,L,R,MIL,12,0,0,0,0,0,4,1,5,0,0,0,0,1,1,0,19920905,19921004,1992
stubf001,Stubbs,Franklin,L,L,MIL,92,0,0,0,0,68,0,0,0,0,0,1,1,15,14,0,19920406,19921001,1992
suerw001,Suero,William,R,R,MIL,18,0,0,0,0,0,15,0,1,0,0,0,0,2,0,6,19920409,19920628,1992
surhb001,Surhoff,B.J.,L,R,MIL,139,0,0,0,109,17,0,3,0,5,1,1,7,9,5,0,19920406,19921003,1992
tatuj001,Tatum,Jim,R,R,MIL,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,19920918,19921004,1992
valej003,Valentin,Jose,B,R,MIL,4,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,19920917,19921004,1992
vaugg001,Vaughn,Greg,R,R,MIL,141,0,0,0,0,0,0,0,0,131,0,1,131,7,4,0,19920406,19921004,1992
wegmb001,Wegman,Bill,R,R,MIL,35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,19920406,19921001,1992
younr001,Yount,Robin,R,R,MIL,150,0,0,0,0,0,0,0,0,0,139,0,139,11,1,0,19920406,19921003,1992
austj001,Austin,Jim,R,R,MIL,31,31,0,31,0,0,0,0,0,0,0,0,0,0,0,0,19930409,19930720,1993
bellj003,Bell,Juan,B,R,MIL,91,0,0,0,0,0,47,0,40,0,1,2,3,2,3,6,19930603,19931003,1993
boddm001,Boddicker,Mike,R,R,MIL,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,19930429,19930613,1993
boner001,Bones,Ricky,R,R,MIL,33,32,31,1,0,0,0,0,0,0,0,1,1,0,0,0,19930410,19931002,1993
brunt001,Brunansky,Tom,R,R,MIL,80,0,0,0,0,0,0,0,0,0,0,71,71,6,9,0,19930406,19930804,1993
diaza001,Diaz,Alex,B,R,MIL,32,0,0,0,0,0,0,0,0,4,12,13,28,1,4,4,19930410,19931003,1993
dorab001,Doran,Bill,B,R,MIL,28,0,0,0,0,4,17,0,0,0,0,0,0,0,11,0,19930417,19930708,1993
eldrc001,Eldred,Cal,R,R,MIL,36,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,19930407,19931003,1993
fettm001,Fetters,Mike,R,R,MIL,45,45,0,45,0,0,0,0,0,0,0,0,0,0,0,0,19930409,19930915,1993
hamid001,Hamilton,Darryl,L,R,MIL,135,0,0,0,0,0,0,0,0,31,49,70,129,1,7,1,19930406,19931003,1993
henrd002,Henry,Doug,R,R,MIL,54,54,0,54,0,0,0,0,0,0,0,0,0,0,0,0,19930407,19930926,1993
higut001,Higuera,Teddy,B,L,MIL,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,19930814,19930928,1993
ignam001,Ignasiak,Mike,B,R,MIL,27,27,0,27,0,0,0,0,0,0,0,0,0,0,0,0,19930424,19931003,1993
jahaj001,Jaha,John,R,R,MIL,153,0,0,0,0,150,1,1,0,0,0,0,0,0,4,1,19930406,19931003,1993
kiefm001,Kiefer,Mark,R,R,MIL,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,19930920,19931003,1993
kmakj001,Kmak,Joe,R,R,MIL,51,0,0,0,50,0,0,0,0,0,0,0,0,0,1,0,19930406,19930705,1993
lampt001,Lampkin,Tom,L,R,MIL,73,0,0,0,60,0,0,0,0,2,0,1,3,1,18,4,19930519,19931003,1993
listp001,Listach,Pat,B,R,MIL,98,0,0,0,0,0,0,0,95,0,6,0,6,0,2,0,19930406,19930914,1993
lloyg001,Lloyd,Graeme,L,L,MIL,55,55,0,55,0,0,0,0,0,0,0,0,0,0,0,0,19930411,19930919,1993
maldc002,Maldonado,Carlos,R,R,MIL,29,29,0,29,0,0,0,0,0,0,0,0,0,0,0,0,19930410,19931003,1993
manzj001,Manzanillo,Josias,R,R,MIL,10,10,1,9,0,0,0,0,0,0,0,0,0,0,0,0,19930409,19930520,1993
maysm001,Maysey,Matt,R,R,MIL,23,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0,19930708,19930928,1993
mcint001,McIntosh,Tim,R,R,MIL,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19930411,19930411,1993
miesm001,Mieske,Matt,R,R,MIL,23,0,0,0,0,0,0,0,0,1,9,12,22,0,1,1,19930503,19931003,1993
miraa001,Miranda,Angel,L,L,MIL,22,22,17,5,0,0,0,0,0,0,0,0,0,0,0,0,19930605,19931002,1993
navaj001,Navarro,Jaime,R,R,MIL,35,35,34,1,0,0,0,0,0,0,0,0,0,0,0,0,19930409,19931001,1993
nilsd001,Nilsson,Dave,L,R,MIL,100,0,0,0,91,4,0,0,0,0,0,0,0,4,4,0,19930414,19931003,1993
novor001,Novoa,Rafael,L,L,MIL,15,15,7,8,0,0,0,0,0,0,0,0,0,0,0,0,19930726,19931003,1993
oleat001,O'Leary,Troy,L,L,MIL,19,0,0,0,0,0,0,0,0,15,0,5,19,0,2,0,19930509,19931003,1993
orosj001,Orosco,Jesse,R,L,MIL,57,57,0,57,0,0,0,0,0,0,0,0,0,0,0,0,19930409,19931003,1993
reimk001,Reimer,Kevin,L,R,MIL,125,0,0,0,0,0,0,0,0,28,0,10,37,83,13,0,19930407,19930927,1993
seitk001,Seitzer,Kevin,R,R,MIL,47,0,0,0,0,7,1,33,0,0,0,1,1,2,7,0,19930730,19931003,1993
spieb001,Spiers,Bill,L,R,MIL,113,0,0,0,0,0,104,0,4,2,2,4,7,1,4,2,19930409,19931001,1993
suerw001,Suero,William,R,R,MIL,15,0,0,0,0,0,8,1,0,0,0,0,0,0,6,3,19930406,19930719,1993
surhb001,Surhoff,B.J.,L,R,MIL,148,0,0,0,3,8,0,121,0,12,0,14,24,1,5,0,19930406,19931003,1993
thond001,Thon,Dickie,R,R,MIL,85,0,0,0,0,0,22,25,28,0,0,0,0,14,19,2,19930406,19931003,1993
valej003,Valentin,Jose,B,R,MIL,19,0,0,0,0,0,0,0,19,0,0,0,0,0,0,1,19930905,19931003,1993
vaugg001,Vaughn,Greg,R,R,MIL,154,0,0,0,0,0,0,0,0,94,0,0,94,58,2,0,19930406,19931003,1993
wegmb001,Wegman,Bill,R,R,MIL,20,20,18,2,0,0,0,0,0,0,0,0,0,0,0,0,19930406,19930924,1993
younr001,Yount,Robin,R,R,MIL,127,0,0,0,0,7,0,0,0,0,114,0,114,6,5,0,19930406,19931003,1993
boner001,Bones,Ricky,R,R,MIL,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,19940408,19940810,1994
bronj001,Bronkey,Jeff,R,R,MIL,16,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,19940407,19940524,1994
brunt001,Brunansky,Tom,R,R,MIL,16,0,0,0,0,2,0,0,0,0,0,6,6,1,8,0,19940408,19940605,1994
cirij001,Cirillo,Jeff,R,R,MIL,39,0,0,0,0,0,1,37,0,0,0,0,0,0,3,2,19940511,19940811,1994
diaza001,Diaz,Alex,B,R,MIL,79,0,0,0,0,0,2,0,0,0,59,20,73,1,2,6,19940405,19940729,1994
eldrc001,Eldred,Cal,R,R,MIL,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,19940405,19940809,1994
fettm001,Fetters,Mike,R,R,MIL,42,42,0,42,0,0,0,0,0,0,0,0,0,0,0,0,19940405,19940804,1994
hamid001,Hamilton,Darryl,L,R,MIL,36,0,0,0,0,0,0,0,0,0,32,0,32,4,0,1,19940405,19940609,1994
harpb001,Harper,Brian,R,R,MIL,64,0,0,0,25,0,0,0,0,1,0,3,3,36,1,0,19940414,19940625,1994
henrd002,Henry,Doug,R,R,MIL,25,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,19940427,19940808,1994
higut001,Higuera,Teddy,B,L,MIL,17,17,12,5,0,0,0,0,0,0,0,0,0,0,0,0,19940409,19940809,1994
ignam001,Ignasiak,Mike,B,R,MIL,23,23,5,18,0,0,0,0,0,0,0,0,0,0,0,0,19940509,19940802,1994
jahaj001,Jaha,John,R,R,MIL,84,0,0,0,0,73,0,0,0,0,0,0,0,11,1,2,19940405,19940811,1994
kiefm001,Kiefer,Mark,R,R,MIL,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,19940405,19940515,1994
listp001,Listach,Pat,B,R,MIL,16,0,0,0,0,0,0,0,16,0,0,0,0,0,1,0,19940405,19940423,1994
lloyg001,Lloyd,Graeme,L,L,MIL,43,43,0,43,0,0,0,0,0,0,0,0,0,0,0,0,19940408,19940811,1994
mathm001,Matheny,Mike,R,R,MIL,28,0,0,0,27,0,0,0,0,0,0,0,0,0,2,2,19940407,19940721,1994
mercj001,Mercedes,Jose,R,R,MIL,19,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,19940531,19940811,1994
miesm001,Mieske,Matt,R,R,MIL,84,0,0,0,0,0,0,0,0,6,0,80,80,1,2,3,19940405,19940810,1994
miraa001,Miranda,Angel,L,L,MIL,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,19940628,19940808,1994
navaj001,Navarro,Jaime,R,R,MIL,29,29,10,19,0,0,0,0,0,0,0,0,0,0,0,0,19940411,19940809,1994
nilsd001,Nilsson,Dave,L,R,MIL,109,0,0,0,60,5,0,0,0,0,0,0,0,43,6,0,19940405,19940811,1994
oleat001,O'Leary,Troy,L,L,MIL,27,0,0,0,0,0,0,0,0,13,0,10,21,1,5,1,19940517,19940811,1994
orosj001,Orosco,Jesse,R,L,MIL,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,19940405,19940811,1994
reedj003,Reed,Jody,R,R,MIL,108,0,0,0,0,0,106,0,0,0,0,0,0,0,2,0,19940405,19940811,1994
scanb001,Scanlan,Bob,R,R,MIL,30,30,12,18,0,0,0,0,0,0,0,0,0,0,0,0,19940407,19940807,1994
seitk001,Seitzer,Kevin,R,R,MIL,80,0,0,0,0,35,0,43,0,0,0,0,0,4,1,0,19940405,19940811,1994
singd001,Singleton,Duane,L,R,MIL,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,19940804,19940808,1994
spieb001,Spiers,Bill,L,R,MIL,73,0,0,0,0,1,0,35,35,0,0,2,2,3,11,8,19940405,19940811,1994
surhb001,Surhoff,B.J.,L,R,MIL,40,0,0,0,12,8,0,18,0,0,0,3,3,1,1,0,19940416,19940706,1994
valej003,Valentin,Jose,B,R,MIL,97,0,0,0,0,0,18,1,83,0,0,0,0,1,0,6,19940407,19940811,1994
valld001,Valle,Dave,R,R,MIL,16,0,0,0,12,0,0,0,0,0,0,0,0,2,3,1,19940619,19940811,1994
vaugg001,Vaughn,Greg,R,R,MIL,95,0,0,0,0,0,0,0,0,81,1,0,81,14,0,0,19940405,19940811,1994
wardt001,Ward,Turner,B,R,MIL,102,0,0,0,0,0,0,1,0,35,52,25,99,0,2,1,19940405,19940811,1994
wegmb001,Wegman,Bill,R,R,MIL,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,19940407,19940811,1994
wronr001,Wrona,Rick,R,R,MIL,6,0,0,0,5,1,0,0,0,0,0,0,0,0,2,0,19940710,19940722,1994
boner001,Bones,Ricky,R,R,MIL,32,32,31,1,0,0,0,0,0,0,0,0,0,0,0,0,19950426,19950929,1995
bronj001,Bronkey,Jeff,R,R,MIL,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,19950723,19950812,1995
cirij001,Cirillo,Jeff,R,R,MIL,125,0,0,0,0,3,25,108,2,0,0,0,0,0,5,11,19950426,19951001,1995
dibbr001,Dibble,Rob,L,R,MIL,15,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,19950809,19950930,1995
eldrc001,Eldred,Cal,R,R,MIL,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,19950427,19950514,1995
fettm001,Fetters,Mike,R,R,MIL,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,19950428,19950924,1995
giveb001,Givens,Brian,R,L,MIL,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,19950624,19950927,1995
hamid001,Hamilton,Darryl,L,R,MIL,112,0,0,0,0,0,0,0,0,0,109,0,109,1,9,1,19950426,19951001,1995
hulsd001,Hulse,David,L,L,MIL,119,0,0,0,0,0,0,0,0,67,51,17,115,0,7,11,19950426,19950929,1995
ignam001,Ignasiak,Mike,B,R,MIL,25,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,19950427,19950821,1995
jahaj001,Jaha,John,R,R,MIL,88,0,0,0,0,81,0,0,0,0,0,0,0,6,1,0,19950426,19951001,1995
karls001,Karl,Scott,L,L,MIL,25,25,18,7,0,0,0,0,0,0,0,0,0,0,0,0,19950504,19951001,1995
kiefm001,Kiefer,Mark,R,R,MIL,24,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0,19950426,19950928,1995
listp001,Listach,Pat,B,R,MIL,101,0,0,0,0,0,59,2,36,1,10,1,11,0,3,4,19950426,19950927,1995
lloyg001,Lloyd,Graeme,L,L,MIL,33,33,0,33,0,0,0,0,0,0,0,0,0,0,0,0,19950427,19950724,1995
lorem001,Loretta,Mark,R,R,MIL,19,0,0,0,0,0,4,0,13,0,0,0,0,1,4,0,19950904,19951001,1995
mathm001,Matheny,Mike,R,R,MIL,80,0,0,0,80,0,0,0,0,0,0,0,0,0,1,3,19950426,19951001,1995
may-d001,May,Derrick,L,R,MIL,32,0,0,0,0,0,0,0,0,32,0,0,32,0,0,1,19950426,19950617,1995
mcanj001,McAndrew,Jamie,R,R,MIL,10,10,4,6,0,0,0,0,0,0,0,0,0,0,0,0,19950717,19950828,1995
mercj001,Mercedes,Jose,R,R,MIL,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,19950428,19950513,1995
miesm001,Mieske,Matt,R,R,MIL,117,0,0,0,0,0,0,0,0,0,0,108,108,2,14,3,19950426,19951001,1995
miraa001,Miranda,Angel,L,L,MIL,30,30,10,20,0,0,0,0,0,0,0,0,0,0,0,0,19950426,19950919,1995
nilsd001,Nilsson,Dave,L,R,MIL,81,0,0,0,2,7,0,0,0,15,0,47,58,14,14,1,19950624,19951001,1995
olivj001,Oliver,Joe,R,R,MIL,97,0,0,0,91,2,0,0,0,0,0,0,0,6,2,0,19950426,19950927,1995
reyea001,Reyes,Alberto,R,R,MIL,27,27,0,27,0,0,0,0,0,0,0,0,0,0,0,0,19950427,19950718,1995
righr001,Rightnowar,Ron,R,R,MIL,34,34,0,34,0,0,0,0,0,0,0,0,0,0,0,0,19950520,19950926,1995
robes001,Roberson,Sid,L,L,MIL,26,26,13,13,0,0,0,0,0,0,0,0,0,0,0,0,19950520,19950929,1995
scanb001,Scanlan,Bob,R,R,MIL,17,17,14,3,0,0,0,0,0,0,0,0,0,0,0,0,19950428,19950928,1995
seitk001,Seitzer,Kevin,R,R,MIL,132,0,0,0,0,36,0,88,0,0,0,0,0,14,2,0,19950426,19950930,1995
singd001,Singleton,Duane,L,R,MIL,13,0,0,0,0,0,0,0,0,3,9,0,11,0,0,3,19950913,19951001,1995
slusj001,Slusarski,Joe,R,R,MIL,12,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,19950822,19950930,1995
spars001,Sparks,Steve,R,R,MIL,33,33,27,6,0,0,0,0,0,0,0,0,0,0,0,0,19950428,19950930,1995
surhb001,Surhoff,B.J.,L,R,MIL,117,0,0,0,18,55,0,0,0,54,3,9,60,3,5,2,19950427,19951001,1995
thomm003,Thomas,Mike,L,L,MIL,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19950712,19950712,1995
unrot001,Unroe,Tim,R,R,MIL,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,19950530,19950531,1995
valej003,Valentin,Jose,B,R,MIL,112,0,0,0,0,0,0,1,104,0,0,0,0,4,0,11,19950426,19950929,1995
vaugg001,Vaughn,Greg,R,R,MIL,108,0,0,0,0,0,0,0,0,0,0,0,0,103,5,1,19950426,19950910,1995
vinaf001,Vina,Fernando,L,R,MIL,113,0,0,0,0,0,99,2,6,0,0,0,0,0,7,11,19950426,19951001,1995
wardt001,Ward,Turner,B,R,MIL,44,0,0,0,0,0,0,0,0,26,7,19,40,1,4,3,19950426,19950723,1995
wegmb001,Wegman,Bill,R,R,MIL,38,37,4,33,0,0,0,0,0,0,0,1,1,0,0,0,19950429,19951001,1995
wickk001,Wickander,Kevin,L,L,MIL,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,19950830,19950926,1995
bankb001,Banks,Brian,B,R,MIL,4,0,0,0,0,1,0,0,0,3,0,0,3,0,1,0,19960909,19960929,1996
boner001,Bones,Ricky,R,R,MIL,33,32,23,9,0,0,0,0,0,0,0,0,0,0,0,1,19960402,19960827,1996
bozem001,Boze,Marshall,R,R,MIL,25,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,19960428,19960713,1996
burnj001,Burnitz,Jeromy,L,R,MIL,23,0,0,0,0,0,0,0,0,0,8,14,22,0,3,0,19960902,19960928,1996
burrt001,Burrows,Terry,L,L,MIL,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,19960530,19960620,1996
carpc001,Carpenter,Cris,R,R,MIL,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,19960402,19960426,1996
